"image_id","people","onlyone","drawnpeople","facingcamera","backcamera","sitting","insideroom","text","artwork","gallery","museum_collected","```csv","cat"
"DBT8tAWPpzj",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBThg-uzJqT",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBTkd4gzz3t",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBtlY7wyOB3",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBtM2RYPJVu",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBTMxZOP1OV",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBTPdYvIE2t",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBtvWltx4cR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBtWd6ByDsy",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBU5QO4zZTC",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBU82MchJ_0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBUu5ATTNCH",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBvko0xzMGR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBVPyavz88M",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBWa0kTi8Us",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBWo7INTE3H",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DBWYSlgCRUk",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DBxbP6ZvdCs",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBxMw_pyI_k",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DBxnCQUvkTD",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"mplusmuseum",NA,NA
"DBXpXygvUXE",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DBXyjVSyGKm",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBXyOldyWtF",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DBYC6UJp85q",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DByGEkypdUK",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DByj8uqNILD",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DBymuYavQZR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DBYZ-pNPp86",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DC_77TJSTWt",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DC_A0gZOd0U",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DC_KfCNzIKo",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DC_T6CaiHsg",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DC_Ywx_BgWl",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DC-Iv7LTpc5",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DC-VhkhTmFo",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DC0QW8KTZTA",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DC1fSAKhfKr",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DC1g86lS17f",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DC1RqXBTffN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DC2q0bySxJq",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DC4QiqKTeES",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DC6ajqRSEZj",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DC6sOcqSJdH",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DC76I9XTAZz",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DC7SIYdz8R6",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DC8OtzwPuG1",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DC8QFX6PztK",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DC8t3BtxbaB",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DC9kyDCTKCC",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCAvt9rSfzm",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCaw6g8P2El",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCB2kUkToIu",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCb4w4HvZUH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCBjp-YylMU",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"people_no_art_not_gallery"
"DCblnuPSUps",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCBm_bsOW-q",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCBmhpwB0WN",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCBtOgnyUT9",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCCEEu6yQ7I",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCCI--lyvyK",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCCZdv2oLr6",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCdXh0VyROL",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCE55GFNEpI",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCefx1dTg3b",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCEoTvryZmI",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCEOY12sM4s",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCFEvjjNpBh",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCFKLhFhJq0",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCg2Nlxy5nO",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCG3Vd1vmvg",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCGZ_5nAhU4",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCHlT6AOA2N",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DChr3s-T7FY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DCHUf6VRIxB",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DCi6k13P5Xd",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCi9H4HP0Xu",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCIdFN-zmrR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCIZMMES8S4",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCJAseaS3O3",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCJbbc5zG2E",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCJgnOqz1mY",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCJJfxvy7VR",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DCJoA9QPEjb",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCjS29-zt3N",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCJVOofSPn9",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCk6V_MTWhN",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCKGm_DsP9-",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCKGnHhsYf5",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCKKZ8Mzinw",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCKM8uWzf7t",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCl9gaFPPPN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DCliU90SMtX",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCLNLBdym00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCLpT4lNxfY",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DCLrx8HP3E4",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCLUSHlSNaA",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCLv8tgyGoZ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCmB4UwzTm8",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCMe90bvduZ",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCmwWy8TTO5",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCNg6cQTXqC",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCNsXyjSid7",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCo1rSASz5m",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCODDvvvQ6S",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCOM-zoSc2n",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCOsGhuABFp",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCOv196PQqN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCoxoVcTFZN",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCoYbljvD7y",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCPFj0VTyIh",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCqQf9RSEub",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DCQyYZ1zKti",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCR7AMcTl5Q",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCRaOPfvrFI",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"mplusmuseum",NA,NA
"DCrFcsFMzwv",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCRiZVCyK8c",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCrjcJAAqmb",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCrRjPCSX8z",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCRRrwXSxRl",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DCrSdWIS09v",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DCt0SBDy0F-",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCT5r3LSCGh",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCT7zsvvesb",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCTrMOvpHJU",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCtx1WQOif-",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCUBrbSS98P",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCuCDCLN1kf",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DCuJ89cSKNX",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCuK9pcNWAM",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DCUL_0VzI8N",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCUNlFPSeIM",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCv63NlIz-7",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCVFWPByvtK",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCVLXWey-hv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"mplusmuseum",NA,NA
"DCvOmOPS7fH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCVvCA-yJEy",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCvZ9kyxZdF",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCW7foWPF-x",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCWElwWMBiH",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCWGPdtItMN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCwjrKzTTn5",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DCWlBANTg8h",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCWmCXfp8NX",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCWZlCYyjfw",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCXCTTvTK9L",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCXIupPy-7W",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCXLIHrTWFH",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCxoAAVupG4",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCXOs7yCCIQ",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DCXqAiZSoWC",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DCy1idpyl_Q",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCY4MGuRoP2",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DCy8D9mPOQK",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DCyKMGZTTD-",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCYMBN5x7bI",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCypbUGPkyA",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DCytoeYJzi9",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCyz5W2zxD4",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCZa3EWSK_C",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DCzeDGfSNSj",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DCzlfjUIcw6",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DCZO6R-yCEi",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDACT3ETXPS",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDBBvhnSndF",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDBMc7kP_Rc",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDbNL68P0oz",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDBnMvEhrzp",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDbOFmKTIsQ",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDBSRaivo91",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
